season,player_id,sprint_speed
2023,679631,27.9
2023,681297,27.9
2023,622569,27.9
2023,656514,27.9
2023,669397,27.9
2023,678246,27.9
2023,657656,27.9
2023,681351,27.9
2023,665828,27.8
2023,592192,27.8
2023,623912,27.8
2023,663697,27.8
2023,660271,27.8
2023,680814,27.8
2023,665506,27.8
2023,663457,27.8
2023,608070,27.8
2023,543257,27.8
2023,621563,27.8
2023,502054,27.8
2023,682848,27.8
2023,543807,27.8
2023,668804,27.8
2023,664023,27.7
2023,621550,27.7
2023,596103,27.7
2023,677595,27.7
2023,656811,27.7
2023,682641,27.7
2023,640449,27.7
2023,650559,27.7
2023,663757,27.7
