season,game_pk,at_bat_index,original_runner_id,inning,half,batting_score_diff,outs,expected_future_pa,future_defensive_half_innings
2022,663078,69,592518,8,top,3,2,0.0,2
2022,663089,40,592325,6,top,-1,0,1.0,3
2022,663089,61,592273,8,bottom,0,0,1.0,1
2022,663096,53,663845,8,top,-2,1,0.0,1
2022,663115,56,592885,8,top,1,1,0.0,2
2022,663140,30,571980,4,bottom,-1,1,2.0,5
2022,663160,40,650402,6,top,0,1,2.0,5
2022,663195,12,547379,2,top,2,2,2.0,8
2022,663058,44,592273,5,bottom,-1,1,1.0,4
2022,663089,35,670770,5,bottom,1,0,2.0,4
2022,663140,47,665833,7,top,0,0,1.0,2
2022,662980,1,660670,1,top,0,0,4.0,10
2022,663119,31,502054,4,bottom,-3,1,2.0,5
2021,633404,11,607461,2,top,0,2,4.0,8
2021,633416,16,542932,3,top,0,0,3.0,7
2021,633455,31,595943,5,top,-2,1,1.0,4
2021,633519,36,642336,4,bottom,-3,1,3.0,7
2021,633531,47,666915,6,bottom,3,2,1.0,3
2021,633561,46,642086,5,bottom,3,2,1.0,4
2021,633590,36,615698,5,top,2,2,1.0,4
2021,633600,19,595284,3,top,-2,0,2.0,6
2021,633751,13,646240,2,bottom,-2,0,3.0,7
2021,633788,51,543760,7,top,1,1,1.0,2
2021,633788,2,666182,1,top,0,1,3.0,8
2021,633805,1,660670,1,top,0,0,4.0,9
2021,633416,48,621020,6,bottom,-2,0,1.0,3
2021,633455,8,607732,2,top,0,1,2.0,7
2021,633519,64,668227,8,bottom,0,0,1.0,3
2021,633751,14,592669,2,bottom,-2,1,3.0,7
2021,633788,43,666971,6,top,1,1,1.0,3
2021,633416,59,518692,7,bottom,-1,2,1.0,2
2021,633561,9,642086,1,bottom,2,2,3.0,8
2021,633600,7,457763,1,bottom,-1,2,3.0,8
2022,663418,67,572233,9,bottom,-2,0,0.0,0
2022,663431,33,444876,5,top,-1,0,1.0,4
2022,663453,30,671213,4,bottom,-3,2,2.0,5
2023,716393,13,596019,2,bottom,0,0,3.0,7
2023,716500,16,676946,2,bottom,-1,1,2.0,7
2023,716505,24,669004,3,bottom,3,1,3.0,6
2023,716579,6,678225,1,bottom,0,0,4.0,8
2023,716633,2,608070,1,top,0,1,3.0,8
2023,716692,1,678662,1,top,0,0,4.0,8
2022,663431,54,664058,7,bottom,3,1,0.0,2
2023,716363,16,605141,3,top,0,1,3.0,7
2023,716378,17,682848,2,bottom,-1,0,4.0,7
2023,716393,8,624641,2,top,0,0,3.0,7
2023,716539,10,683734,2,top,0,0,4.0,8
2023,716579,19,678894,2,bottom,0,1,3.0,7
2023,716629,24,680777,3,bottom,-2,0,3.0,6
2023,716500,29,665742,4,bottom,-1,0,2.0,5
2021,632593,11,643376,2,top,2,2,3.0,8
2021,632695,14,543068,2,bottom,-1,1,3.0,7
2021,632739,1,593160,1,top,0,0,4.0,9
2021,632739,4,641487,1,bottom,0,0,4.0,8
2021,632739,5,571745,1,bottom,0,1,4.0,8
2021,632795,59,607208,7,bottom,1,0,0.0,2
2021,632801,23,665862,4,top,-1,2,2.0,5
2021,632854,39,621566,5,top,-1,1,2.0,4
2021,632941,35,642727,6,top,1,0,1.0,3
2021,632943,43,502481,6,bottom,-3,1,1.0,3
2021,632695,41,663586,5,top,-1,1,1.0,5
2021,632710,31,600869,4,bottom,0,0,2.0,5
2021,632713,54,641487,6,bottom,-2,2,1.0,3
2021,632764,24,457759,4,top,-1,2,5.0,13
2021,632885,3,518692,1,top,0,2,4.0,9
2021,632941,49,650559,7,bottom,2,1,1.0,2
2021,632943,53,502671,8,top,3,0,1.0,2
2024,745510,68,668804,9,bottom,-3,0,0.0,0
2024,745603,38,669016,5,bottom,-2,2,2.0,4
2024,745628,63,680869,8,bottom,3,0,0.0,1
2024,745751,13,650402,2,bottom,1,1,3.0,6
2024,745835,13,543063,2,top,3,2,3.0,8
2024,745864,27,542303,4,top,2,2,3.0,7
2024,745867,41,670242,5,bottom,3,0,2.0,4
2024,745891,40,668904,4,bottom,1,2,2.0,5
2024,745614,5,667670,1,bottom,1,0,3.0,8
2024,745647,24,681351,4,top,0,2,2.0,5
2024,745881,39,622534,5,bottom,1,1,2.0,4
2024,745510,19,607732,3,top,0,2,3.0,7
2024,745520,12,669261,2,bottom,-1,0,4.0,7
2024,745739,9,668904,2,top,0,1,2.0,7
2024,745758,26,670623,4,top,0,1,2.0,5
2024,745758,25,670623,4,top,0,0,2.0,5
2023,717650,33,660670,4,top,1,2,2.0,5
2023,717672,44,677950,6,top,1,2,2.0,4
2023,717692,54,668670,7,bottom,-1,1,0.0,2
2023,717759,6,641487,1,bottom,0,0,3.0,8
2023,717781,20,680977,2,bottom,0,2,3.0,7
2023,717831,67,680911,8,bottom,-3,2,0.0,1
2023,717845,58,666139,8,bottom,2,1,0.0,1
2023,717928,67,657077,8,bottom,-3,1,0.0,1
2023,717954,8,502110,1,bottom,3,0,4.0,8
2023,717954,12,600869,2,top,-3,0,4.0,8
2023,717650,23,542303,3,top,3,1,3.0,6
2023,717716,31,592696,3,bottom,-1,2,3.0,6
2023,717852,5,595777,1,bottom,0,1,4.0,8
2023,717954,26,518692,3,bottom,0,0,3.0,6
2023,717983,9,467793,2,top,-1,0,4.0,9
2023,717983,23,641487,3,bottom,1,1,3.0,7
2023,718028,23,624424,4,top,0,2,3.0,6
2022,661569,17,621020,2,bottom,1,2,2.0,7
2022,661569,68,605119,9,top,-3,2,0.0,0
2022,661583,50,546318,7,bottom,-1,1,1.0,2
2022,661583,61,542932,9,top,1,1,0.0,1
2022,661588,32,606132,5,top,0,2,2.0,6
2022,661595,43,656941,5,bottom,-1,2,1.0,4
2022,661619,4,656941,1,bottom,0,0,4.0,8
2022,661619,76,607043,9,top,0,2,0.0,1
2022,661631,12,592206,2,bottom,0,1,3.0,7
2022,661736,18,543807,2,bottom,2,2,4.0,7
2022,661758,54,646240,8,top,-1,0,1.0,3
2022,661758,38,666182,5,bottom,1,2,2.0,5
2022,661758,64,672386,8,bottom,-3,2,1.0,2
2022,661840,65,656305,8,bottom,-2,2,0.0,1
2022,661850,63,518692,8,top,0,2,1.0,3
2022,661909,21,624428,3,top,-1,2,2.0,6
2022,661965,14,657557,2,bottom,0,0,3.0,7
2022,661588,57,593160,8,top,0,0,1.0,3
2022,661758,23,593428,4,top,-1,0,3.0,7
2022,661959,14,663457,2,bottom,0,1,3.0,7
2022,661965,2,663697,1,top,0,1,3.0,8
2022,661569,12,605119,2,top,-1,2,3.0,7
2024,747074,18,671739,2,bottom,3,2,2.0,7
2024,747193,24,687263,4,top,3,0,3.0,6
2024,747224,19,592178,3,top,-1,2,2.0,6
2025,776187,2,596019,1,top,0,1,4.0,9
2025,776188,64,664761,8,bottom,1,2,0.0,1
2025,776193,16,545121,2,bottom,0,2,4.0,9
2025,776249,16,680779,2,bottom,1,2,2.0,7
2025,776312,47,663886,7,top,-1,0,2.0,3
2025,776348,41,680757,5,bottom,1,1,1.0,4
2025,776375,66,669394,8,bottom,2,1,0.0,1
2025,776387,37,687637,6,bottom,-1,0,2.0,4
2025,776401,65,665833,9,top,0,2,0.0,3
2025,776411,19,545361,2,bottom,1,2,3.0,7
2025,776149,49,804668,7,top,-1,1,0.0,2
2025,776149,19,687478,3,top,-2,1,2.0,6
2025,776154,71,805779,9,bottom,-2,0,0.0,0
2025,776188,37,681082,5,bottom,1,0,1.0,4
2025,776375,65,669394,8,bottom,2,0,0.0,1
2025,776401,38,687637,5,bottom,0,2,2.0,6
2024,747168,13,677950,2,bottom,1,0,2.0,7
2021,633281,54,657557,7,bottom,2,2,0.0,2
2021,633380,7,527038,1,bottom,0,2,3.0,8
2021,633380,49,456781,7,bottom,-2,2,1.0,2
2021,633438,61,573262,8,top,-2,2,0.0,1
2021,633511,28,664034,4,bottom,-2,1,3.0,6
2021,633530,26,570731,3,bottom,0,2,1.0,4
2021,633532,71,669256,8,bottom,-3,1,0.0,1
2021,633363,6,467793,1,bottom,0,2,3.0,8
2021,633403,21,666182,3,bottom,1,1,2.0,6
2021,633458,1,664774,1,top,0,0,4.0,8
2024,745671,69,669397,8,bottom,3,2,0.0,1
2024,745671,20,680474,3,bottom,0,0,3.0,6
2024,745698,29,672580,4,top,2,2,2.0,5
2024,745730,21,665742,3,bottom,0,1,2.0,6
2024,745778,10,643376,2,top,0,2,3.0,7
2024,745822,12,671218,2,top,0,2,3.0,8
2024,745822,24,607043,3,bottom,-1,2,3.0,6
2025,777645,30,681297,5,top,-1,1,2.0,5
2025,777675,64,681624,8,bottom,-1,2,1.0,2
2025,777730,15,695734,3,top,2,0,3.0,7
2025,777763,40,666176,5,bottom,-3,2,2.0,4
2025,777813,57,630105,8,top,0,2,0.0,2
2025,777813,8,542303,1,bottom,1,2,3.0,8
2025,777820,61,542303,7,top,-1,2,1.0,4
2025,777820,76,669221,9,top,-1,0,0.0,2
2025,777852,55,666160,7,bottom,1,0,1.0,2
2024,745672,33,663698,5,top,-2,0,1.0,4
2024,745730,57,600869,7,top,2,1,0.0,3
2025,777675,39,669242,5,bottom,-2,2,3.0,5
2025,777685,10,649966,2,top,1,0,4.0,7
2022,663276,68,623993,8,top,-3,0,1.0,2
2022,663301,78,641933,9,top,2,2,0.0,1
2022,663301,48,669357,6,top,-1,2,2.0,4
2022,663308,46,596146,7,top,-2,1,1.0,2
2022,663308,27,657077,4,bottom,0,2,2.0,5
2022,663309,74,624414,9,bottom,-2,1,0.0,0
2022,663318,53,645444,7,bottom,2,0,1.0,2
2022,663404,6,606466,1,bottom,0,1,3.0,8
2022,663445,5,650859,1,bottom,-1,0,3.0,8
2023,716419,34,666018,5,top,3,1,2.0,5
2023,716427,26,606466,3,top,-1,2,4.0,7
2023,716433,69,679845,9,top,-3,2,0.0,0
2022,663330,61,669450,8,bottom,-1,1,0.0,1
2022,663409,20,595879,3,top,0,1,3.0,7
2023,716354,1,682928,1,top,0,0,5.0,9
2023,716388,2,670770,1,top,0,1,5.0,9
2023,716433,17,677951,3,top,1,0,2.0,6
2022,663309,2,669720,1,top,0,1,4.0,9
2022,663318,74,672695,9,bottom,-3,0,0.0,0
2022,663422,26,660271,3,bottom,0,0,2.0,6
2023,716428,68,666018,8,top,3,2,0.0,2
2021,634589,32,670032,5,top,1,2,1.0,4
2021,634603,69,570731,8,bottom,0,1,1.0,2
2021,634603,3,443558,1,top,0,2,4.0,10
2021,634603,7,408234,1,bottom,0,2,4.0,9
2021,634616,12,670032,2,top,0,2,3.0,8
2021,634643,3,663647,1,top,0,2,3.0,8
2022,661061,54,621563,8,top,3,2,0.0,2
2022,661082,46,592192,6,top,1,1,1.0,3
2022,661100,68,656582,7,bottom,3,2,0.0,2
2022,661100,47,663898,5,bottom,0,0,2.0,4
2022,661129,57,572039,8,top,2,2,0.0,2
2022,661129,53,681082,7,bottom,-2,2,0.0,2
2022,661153,31,543939,5,bottom,0,0,3.0,7
2022,661156,57,677954,8,top,-2,1,1.0,2
2022,661159,17,553882,2,bottom,2,1,3.0,7
2021,634551,19,673357,3,top,1,1,3.0,7
2022,661047,5,668939,1,bottom,0,1,3.0,8
2022,661047,15,622761,2,bottom,3,0,2.0,7
2022,661100,33,602074,4,bottom,1,1,2.0,5
2022,661153,5,592885,1,bottom,0,1,5.0,11
2024,746329,31,676369,5,bottom,0,1,2.0,4
2024,746406,25,671739,3,top,1,2,3.0,7
2023,718049,68,686681,8,bottom,3,0,0.0,1
2023,718056,32,680911,4,bottom,1,2,2.0,5
2023,718089,29,642086,3,bottom,3,0,2.0,6
2023,718117,16,680911,3,top,0,2,2.0,6
2023,718143,36,664774,4,bottom,1,0,2.0,5
2023,718157,66,656305,8,bottom,-2,1,0.0,1
2024,746261,53,700242,7,top,0,0,1.0,4
2024,746284,15,681460,3,top,-1,0,2.0,6
2023,718143,74,592663,9,top,-3,0,0.0,0
2024,746108,37,691406,5,top,1,1,2.0,6
2023,718056,5,592885,1,bottom,0,0,3.0,8
2023,718071,41,502671,5,top,-1,0,2.0,6
2023,718081,31,668227,4,bottom,-3,1,3.0,5
2023,718049,13,658668,2,bottom,0,0,3.0,7
2021,632351,62,502671,8,top,1,1,0.0,2
2021,632351,70,663457,9,top,2,1,0.0,1
2021,632396,3,628451,1,top,0,2,3.0,8
2021,632479,35,605612,5,bottom,0,0,1.0,4
2021,632511,11,664913,2,top,2,0,3.0,7
2021,632511,52,609275,5,bottom,-3,1,1.0,4
2021,632550,43,643524,6,bottom,0,2,1.0,3
2021,632562,44,547989,6,top,-2,1,1.0,3
2021,632590,65,649557,8,bottom,-1,2,0.0,2
2021,632591,63,650333,8,top,3,2,0.0,2
2021,632622,52,669720,7,top,3,1,1.0,3
2021,632359,12,665120,2,bottom,-1,1,4.0,7
2021,632622,40,543309,5,bottom,-1,2,2.0,4
2021,632425,5,543939,1,bottom,0,1,4.0,8
2021,632332,1,669242,1,top,0,0,4.0,9
2021,632511,36,516782,4,top,3,0,2.0,5
2021,634409,18,666915,3,bottom,0,0,2.0,6
2021,634435,63,666969,7,top,0,1,1.0,2
2021,634494,32,643289,5,bottom,0,2,2.0,4
2021,634631,66,545361,8,bottom,-1,0,1.0,1
2021,634646,19,641313,3,top,1,2,3.0,6
2021,634646,24,664058,3,bottom,-1,2,2.0,6
2021,634646,66,543685,8,bottom,-1,1,0.0,1
2022,661056,42,519203,6,top,3,1,2.0,4
2022,661056,27,543305,4,top,3,2,3.0,6
2022,661096,26,516416,4,top,1,1,1.0,3
2022,661108,18,545358,3,top,0,1,3.0,7
2022,661135,58,519222,7,bottom,-1,0,1.0,2
2022,661205,54,642133,7,bottom,1,0,1.0,2
2022,661266,30,518626,4,bottom,-1,2,3.0,6
2022,661295,45,650559,6,bottom,2,2,1.0,3
2022,661355,42,457759,6,top,1,2,3.0,5
2022,661132,22,592622,3,top,0,1,2.0,7
2022,661266,57,624431,7,bottom,-2,0,1.0,3
2022,661266,8,444482,2,top,0,0,4.0,9
2022,663414,34,545358,3,bottom,0,2,3.0,6
2022,663440,4,621493,1,bottom,0,0,3.0,8
2022,663440,40,641313,6,top,-2,1,1.0,3
2023,716373,29,543228,3,top,0,2,3.0,7
2023,716396,18,663457,3,top,-1,2,2.0,6
2023,716526,37,593428,4,bottom,3,2,2.0,5
2023,716537,25,502110,3,top,3,2,3.0,7
2023,716551,20,678894,3,bottom,1,2,2.0,6
2023,716677,9,592669,1,bottom,-3,2,4.0,8
2023,716740,3,605137,1,top,1,1,4.0,9
2023,716743,47,665742,6,bottom,3,2,1.0,3
2023,716744,66,678894,8,top,-1,2,1.0,2
2023,716744,47,678225,6,top,1,1,1.0,4
2023,716746,66,643289,8,bottom,-1,0,0.0,1
2023,716746,75,673237,9,bottom,-1,2,0.0,0
2023,716756,31,682998,4,bottom,1,1,2.0,5
2022,663414,39,642180,4,bottom,0,0,2.0,5
2023,716396,43,680700,6,top,-2,1,1.0,3
2023,716430,23,553882,3,bottom,0,2,3.0,6
2023,716613,50,596146,7,bottom,-1,1,1.0,2
2023,716733,64,668804,8,top,-3,1,0.0,1
2023,716743,18,685133,3,top,-3,1,3.0,6
2023,716743,46,665742,6,bottom,3,1,1.0,3
2023,716744,25,457705,4,top,-3,1,3.0,6
2023,716744,58,669242,7,bottom,-1,0,1.0,2
2023,716384,17,607054,2,bottom,0,2,3.0,7
2023,716671,4,650490,1,bottom,0,0,3.0,8
2023,717343,2,518692,1,top,0,1,3.0,8
2023,717354,42,670042,6,top,-1,2,1.0,3
2023,717354,33,623912,5,top,-1,1,2.0,4
2023,717360,25,670770,3,bottom,0,0,3.0,6
2023,717462,11,656582,2,top,-2,1,2.0,7
2023,717479,70,681546,8,bottom,2,1,0.0,1
2023,717479,50,669261,6,top,-2,2,2.0,3
2023,717484,14,641598,2,top,-2,1,3.0,7
2023,717514,11,667452,2,top,2,0,4.0,8
2023,717581,12,686894,2,top,2,2,3.0,8
2023,717233,64,666310,8,top,3,1,0.0,2
2023,717271,20,595281,3,top,-1,1,4.0,9
2023,717360,61,573262,7,top,0,1,1.0,3
2023,717423,4,673490,1,bottom,0,0,3.0,8
2023,717423,31,593428,4,bottom,3,1,2.0,5
2023,717479,66,693304,8,top,-2,1,0.0,1
2023,717514,78,663656,9,top,-1,0,0.0,1
2023,717425,40,680779,6,top,1,0,1.0,4
2023,717484,9,457759,1,bottom,1,2,3.0,8
2023,717504,35,676694,5,bottom,1,0,2.0,4
2023,717233,45,666310,6,top,1,1,1.0,4
2024,745444,69,593428,8,bottom,-3,2,0.0,1
2024,745444,57,642180,7,bottom,1,2,0.0,2
2024,745472,3,575929,1,top,0,2,3.0,8
2024,745491,19,669707,2,bottom,-2,2,4.0,8
2024,745544,65,664761,7,bottom,2,2,0.0,2
2024,745544,37,681082,4,bottom,-3,0,2.0,5
2024,745550,59,656941,7,bottom,-1,2,1.0,2
2024,745550,51,624641,6,bottom,0,2,1.0,3
2024,745627,27,668709,3,bottom,-1,1,2.0,6
2024,745674,41,571448,6,top,-1,0,1.0,4
2024,745811,13,656896,2,top,0,2,3.0,7
2024,745845,57,642715,7,top,3,0,1.0,3
2024,745878,55,543877,8,bottom,0,0,0.0,1
2024,745559,23,681082,3,bottom,0,1,2.0,6
2024,745810,50,621438,7,bottom,1,1,0.0,2
2024,745811,28,621438,3,bottom,3,1,3.0,6
2024,745845,3,592885,1,top,0,2,4.0,9
2024,745550,11,678877,2,top,-1,1,3.0,8
2024,745688,23,623993,4,top,1,0,2.0,6
2024,745772,3,682928,1,top,0,2,3.0,8
2021,633229,48,669221,7,top,0,0,1.0,2
2021,633334,24,607461,4,top,-1,0,3.0,6
2021,633357,7,657077,1,bottom,0,0,4.0,8
2021,633413,31,602104,4,bottom,-1,2,2.0,5
2021,633413,38,642736,5,bottom,1,0,2.0,4
2021,633449,67,663630,8,top,2,1,1.0,2
2021,633449,13,621043,2,bottom,-1,0,4.0,7
2021,633449,63,647351,7,bottom,-1,2,0.0,2
2021,633449,32,664702,4,bottom,0,0,2.0,5
2021,633486,9,663898,2,top,0,2,3.0,7
2021,633501,27,660162,4,bottom,0,2,2.0,5
2021,633501,32,641487,5,top,1,2,2.0,5
2021,633501,13,620443,3,top,0,0,3.0,7
2021,633527,4,656305,1,top,2,1,4.0,9
2021,633527,16,457763,2,bottom,-2,2,3.0,7
2021,633529,60,518626,7,top,-2,1,1.0,2
2021,633529,23,660162,3,bottom,1,0,3.0,6
2021,633577,75,649966,9,top,-1,1,0.0,1
2021,633577,28,596115,3,bottom,0,2,3.0,6
2021,633357,16,608671,2,top,1,1,3.0,7
2021,633529,2,518626,1,top,0,1,4.0,8
2021,633318,36,664058,5,top,2,1,2.0,5
2021,633333,41,542932,5,bottom,-2,1,2.0,4
2021,633527,19,621566,3,top,2,1,3.0,7
2021,633338,15,640457,2,bottom,0,2,4.0,7
2024,745001,41,527038,6,top,2,1,1.0,4
2024,745035,46,621020,5,top,0,1,2.0,5
2024,745063,39,668715,6,top,1,2,1.0,3
2024,745064,20,656577,3,bottom,0,0,3.0,6
2024,745067,8,670623,1,bottom,0,2,3.0,8
2024,745071,4,608841,1,top,1,2,4.0,9
2024,745100,52,666163,7,bottom,0,2,1.0,2
2024,746744,38,678246,5,bottom,-2,1,1.0,4
2024,746772,18,663616,3,top,0,2,2.0,6
2024,746789,26,657757,4,bottom,0,0,2.0,5
2024,746884,60,663538,7,bottom,1,1,0.0,2
2024,746914,59,676391,9,top,2,0,0.0,1
2024,746916,39,687462,5,top,-2,2,1.0,4
2024,746917,38,657136,5,bottom,-2,2,2.0,4
2024,746917,34,682998,5,top,2,2,2.0,5
2024,746975,45,621493,6,top,-1,1,1.0,3
2024,746988,48,681297,6,bottom,-3,2,1.0,3
2024,747019,48,676059,6,bottom,0,2,1.0,3
2024,745026,15,694671,2,bottom,-2,1,2.0,7
2024,745064,23,668227,3,bottom,1,2,2.0,6
2024,745064,6,664040,1,bottom,0,1,3.0,8
2024,745120,39,668804,6,top,0,0,1.0,4
2024,746744,20,676070,3,bottom,0,1,2.0,6
2024,746789,48,667452,7,bottom,-2,1,1.0,2
2024,745070,1,682928,1,top,0,0,3.0,8
2024,745100,46,643446,7,top,0,0,1.0,2
2024,746988,69,669477,9,top,2,0,0.0,1
2024,746701,67,668715,8,bottom,2,2,0.0,1
2024,746766,65,656582,9,top,1,0,0.0,1
2024,746769,12,641943,2,top,-1,2,3.0,8
2024,746782,27,572138,4,top,1,0,3.0,6
2024,746798,13,686676,2,bottom,0,2,3.0,7
2024,746806,44,643217,5,bottom,0,2,1.0,4
2024,746806,43,683734,5,bottom,0,1,2.0,4
2024,747009,74,669065,9,bottom,-2,0,0.0,0
2024,747060,15,602104,2,bottom,1,0,3.0,7
2024,746686,70,663886,9,bottom,-1,0,0.0,0
2024,746782,71,683734,8,bottom,-2,1,0.0,1
2024,746797,16,455117,2,bottom,2,2,2.0,7
2024,747094,2,691026,1,top,0,1,4.0,9
2024,746740,22,671732,3,top,-2,0,3.0,7
2024,747040,22,665489,4,top,0,1,3.0,7
2023,718310,69,462101,9,bottom,0,0,1.0,3
2023,718357,42,592656,6,top,-2,1,2.0,4
2023,718357,56,663697,7,top,1,1,1.0,3
2023,718357,18,592200,3,top,-1,2,3.0,7
2023,718363,28,656305,3,bottom,1,1,3.0,7
2023,718422,67,682998,8,bottom,-3,1,1.0,1
2023,718432,66,444482,8,top,-2,1,1.0,2
2023,718445,74,663697,9,bottom,0,0,0.0,0
2023,718483,56,457759,7,top,1,2,0.0,3
2023,718563,23,645277,3,top,3,1,3.0,7
2023,718563,54,641531,6,bottom,-3,1,1.0,3
2023,718567,29,541645,4,bottom,-1,1,1.0,5
2023,718688,11,614173,2,top,0,2,3.0,7
2023,718344,8,673548,2,top,0,1,3.0,7
2023,718560,40,543592,4,bottom,0,2,2.0,5
2023,718564,5,518692,1,bottom,0,1,3.0,8
2023,718666,49,543877,6,bottom,1,1,1.0,3
2023,718680,35,669004,5,top,1,2,1.0,5
2023,718680,60,605204,8,bottom,-2,1,0.0,1
2023,718297,5,664034,1,bottom,0,1,3.0,8
2023,718688,1,518934,1,top,0,0,4.0,8
2023,718560,38,543592,4,bottom,0,0,2.0,5
2025,776775,54,695336,8,bottom,-3,1,0.0,1
2025,776807,56,650333,6,bottom,1,2,1.0,4
2025,776879,66,693304,8,bottom,-1,1,0.0,1
2025,776889,52,660271,7,top,1,1,1.0,3
2025,776955,45,671739,6,top,-3,2,2.0,3
2025,777035,52,672012,8,top,-1,2,0.0,1
2025,777097,7,519317,2,top,0,0,4.0,8
2025,776955,15,624428,2,bottom,1,1,3.0,7
2025,777022,27,606192,4,bottom,0,0,3.0,5
2025,776807,10,807799,2,top,1,1,4.0,9
2025,776990,17,672580,2,bottom,-3,2,3.0,7
2021,634562,1,669242,1,top,0,0,3.0,9
2021,634562,18,500743,2,bottom,-3,2,3.0,7
2021,634573,54,592444,7,bottom,1,0,1.0,2
2021,634588,12,593934,2,top,1,2,4.0,8
2022,661139,34,518692,5,top,3,0,2.0,5
2022,661154,60,642715,7,bottom,1,2,1.0,2
2022,661167,3,592325,1,top,0,2,4.0,9
2022,661173,75,571657,9,top,3,0,0.0,1
2022,661238,53,643217,7,bottom,2,2,0.0,2
2022,661283,15,624431,2,bottom,0,2,3.0,7
2022,661283,36,642336,5,top,1,0,2.0,5
2022,661283,10,596847,2,top,0,2,3.0,8
2022,661302,62,518934,8,bottom,0,2,0.0,1
2022,661371,40,596019,6,top,2,1,1.0,4
2021,634606,32,547180,4,bottom,-2,1,2.0,5
2021,634611,48,644374,7,top,1,0,1.0,3
2021,634611,18,656669,3,top,-1,0,3.0,7
2022,661173,73,642133,8,bottom,-3,2,0.0,1
2022,661192,9,642133,1,bottom,0,0,3.0,8
2022,661204,63,553882,7,bottom,3,1,0.0,2
2022,661238,61,518934,8,bottom,2,1,0.0,1
2022,661302,45,519203,6,bottom,1,1,1.0,3
2022,661302,28,592450,4,bottom,0,1,2.0,5
2022,661371,29,650331,4,bottom,-2,0,2.0,5
2021,634562,10,516782,1,bottom,-3,1,3.0,8
2022,661283,29,670623,4,top,1,2,2.0,6
2022,661302,52,650402,7,bottom,0,0,1.0,2
2024,746481,21,680977,3,top,-3,2,3.0,6
2024,746484,4,521692,1,top,2,1,3.0,8
2024,746506,33,673548,4,top,1,2,3.0,6
2024,746519,64,641857,8,bottom,2,0,0.0,1
2024,746551,16,660707,2,bottom,-1,0,3.0,7
2024,746566,36,660707,4,bottom,-3,0,3.0,5
2024,746566,21,630105,3,top,1,0,3.0,6
2024,746617,17,666310,2,bottom,-1,2,3.0,7
2024,746705,1,643565,1,top,0,0,4.0,9
2024,746787,54,624512,7,top,0,2,1.0,4
2024,746518,43,686668,5,bottom,3,1,1.0,4
2024,746551,20,696100,2,bottom,2,1,2.0,7
2024,746566,72,701538,8,top,-3,1,0.0,1
2024,746716,14,663697,2,bottom,0,0,2.0,7
2024,746761,2,664023,1,top,0,1,4.0,9
2024,746484,26,672761,3,bottom,-2,1,3.0,6
2021,633573,30,641820,4,bottom,0,1,3.0,5
2021,633589,47,425877,6,bottom,2,0,1.0,3
2021,633822,69,592348,8,bottom,2,2,0.0,1
2021,633855,29,519203,4,bottom,-1,1,2.0,5
2021,633914,31,500871,4,bottom,-3,2,3.0,6
2021,633914,75,642736,9,bottom,0,2,0.0,1
2021,633984,51,543543,6,bottom,-2,2,1.0,3
2021,633994,40,669242,6,top,0,0,1.0,3
2021,634051,11,656555,2,bottom,0,1,4.0,7
2021,634052,46,543281,6,top,0,0,1.0,3
2021,634052,19,623520,3,bottom,0,0,3.0,6
2021,634066,8,642086,2,top,0,1,3.0,8
2021,633900,54,664789,7,top,-3,1,1.0,2
2021,634105,45,650490,5,bottom,2,2,2.0,4
2021,633994,24,502671,4,top,0,0,2.0,5
2023,716628,28,677800,4,bottom,2,2,2.0,5
2023,716664,13,676059,2,top,-1,2,4.0,8
2023,716664,47,596115,5,bottom,-1,0,3.0,4
2023,716694,67,672724,8,bottom,1,0,0.0,1
2023,716708,84,592626,9,top,-3,1,0.0,0
2023,716708,64,621020,7,bottom,-2,1,1.0,2
2023,716775,29,681481,4,bottom,0,2,3.0,6
2023,716775,16,670097,2,bottom,0,2,4.0,8
2023,716820,23,553993,3,bottom,1,2,2.0,6
2023,716865,23,665489,4,top,2,2,2.0,5
2023,716932,5,514888,1,bottom,-1,0,4.0,8
2023,716568,45,677594,6,bottom,-3,0,2.0,3
2023,716568,49,672284,6,bottom,-1,2,1.0,3
2023,716606,19,621433,3,top,-3,2,2.0,6
2023,716664,61,623993,7,top,3,1,1.0,3
2023,716664,76,622761,8,top,3,1,0.0,2
2023,716664,27,457759,3,bottom,-3,1,4.0,6
2023,716820,55,664728,8,top,-1,1,0.0,1
2023,716864,66,683734,8,bottom,-3,1,0.0,1
2023,716908,15,624512,2,top,2,1,3.0,7
2023,716932,1,677594,1,top,0,0,5.0,9
2023,716933,64,660707,7,bottom,3,1,1.0,2
2023,716618,36,663586,5,top,2,1,2.0,6
2023,716864,48,683734,6,bottom,0,0,1.0,3
2023,716865,26,668939,4,bottom,-2,0,2.0,5
2023,716932,39,664034,5,top,2,0,2.0,5
2022,663339,8,641531,2,top,-1,0,3.0,7
2022,663352,58,501659,7,bottom,1,1,1.0,2
2022,663352,44,593428,5,bottom,2,2,1.0,4
2022,663417,60,444482,8,bottom,-3,1,0.0,1
2022,663417,15,662139,2,bottom,0,2,2.0,7
2022,663417,65,663757,9,top,3,1,0.0,1
2023,716397,47,666969,7,top,1,1,1.0,3
2023,716397,40,608369,6,top,1,2,1.0,4
2023,716406,25,669257,4,top,0,0,3.0,6
2023,716457,50,663609,7,top,-1,1,2.0,5
2023,716584,37,682829,5,top,-3,2,1.0,4
2023,716697,56,641511,7,bottom,0,1,0.0,2
