season,runner_id,catcher_id,pop_time,pop_n,sprint_speed,caught
2025,671732,663886,1.99,35,26.9,0
2025,671732,663886,1.99,35,26.9,1
2025,668885,543309,2.03,45,28.3,0
2025,683083,686948,1.95,63,29.8,0
2021,664238,518735,2.06,29,28.4,0
2021,474832,624513,2.01,28,25.6,0
2021,643217,641470,2.02,30,27.6,1
2021,641531,672386,1.94,15,28.2,0
2021,624415,661388,2.01,11,28.3,0
2021,668731,518735,2.06,29,28.8,0
2021,462101,624513,2.01,28,26.7,0
2021,500743,543592,2.01,18,26.6,0
2021,572816,608700,2.09,26,27.3,0
2021,606132,519390,2.09,18,28.3,0
2021,666176,624431,2.08,29,29.9,0
2021,663538,641598,2.03,15,28.8,0
2021,621439,606992,1.94,21,29.9,0
2022,669222,575929,1.93,23,28.7,1
2022,673548,660688,2.0,46,28.3,1
2022,656413,660688,2.0,46,29.1,1
2023,642731,518735,2.08,69,28.1,0
2023,641487,592663,1.83,50,26.7,0
2023,672284,669127,1.9,68,28.0,1
2023,663656,664874,2.0,28,26.6,0
2023,642715,666023,1.93,27,27.6,0
2023,672779,641680,1.97,57,27.6,0
2023,643217,669257,1.91,56,27.3,0
2023,673357,669127,1.9,68,28.7,0
2023,664023,660688,2.06,64,27.7,0
2023,666624,664874,2.0,28,28.6,0
2023,664983,668800,2.01,33,30.0,0
2023,643217,571466,1.99,21,27.3,0
2023,672356,666023,1.93,27,28.0,0
2023,668227,543309,1.98,43,28.4,0
2024,682928,571912,1.97,27,28.5,0
2024,624415,663728,1.95,70,28.5,0
2024,543685,650907,1.94,8,26.8,0
2024,680118,673237,1.97,73,29.6,0
2024,657061,592663,1.85,39,28.0,0
2024,687401,666163,1.92,47,28.7,0
2024,622534,686676,1.85,46,27.5,0
2024,672761,673237,1.97,73,28.2,0
2024,650859,673237,1.97,73,26.9,0
2024,676694,681351,2.02,59,28.9,0
2024,682985,669221,1.95,39,27.7,0
2024,683083,672515,1.89,26,29.5,1
2024,518692,518735,2.09,31,25.8,0
2024,673357,673237,1.97,73,28.8,1
2024,676391,643376,1.99,38,28.4,0
2024,669701,624431,2.07,44,27.6,0
2024,677588,682626,1.92,37,28.1,1
2024,592518,605170,2.02,35,25.8,1
2025,700250,663698,1.99,39,27.5,1
2025,656305,608348,1.95,39,28.1,0
2025,621438,669257,1.94,53,29.3,0
2025,702332,663698,1.99,39,28.1,1
2025,592885,669257,1.94,53,28.2,1
2025,808982,682626,1.93,35,28.2,0
2025,628451,691019,1.96,31,27.5,1
2025,687231,518595,2.0,33,28.2,1
2025,664023,680779,1.89,25,27.4,1
2025,805300,620443,1.87,29,28.1,0
2025,663538,663698,1.99,39,28.6,0
2025,805300,690924,2.0,14,28.1,0
2021,544369,543510,2.01,35,27.7,0
2021,645277,575929,1.91,37,28.4,0
2021,663993,608700,2.09,26,27.3,0
2021,668227,624512,1.97,14,28.7,0
2021,641487,669221,1.9,31,27.5,0
2021,642708,641470,2.02,30,29.5,0
2021,608686,608596,2.04,26,27.2,0
2022,621493,641680,1.99,46,28.4,0
2022,641796,455139,2.04,20,30.2,0
2022,665742,545358,2.03,33,26.6,0
2022,641313,543877,1.94,37,28.4,0
2022,592743,553882,2.01,23,26.6,0
2022,643289,641680,1.99,46,28.2,0
2022,542932,621512,1.96,30,29.5,0
2022,641313,669221,1.89,33,28.4,0
2022,657041,592663,1.82,44,29.4,0
2022,605548,642336,1.95,24,29.3,1
2023,669261,571912,1.93,36,28.6,0
2023,543063,682626,1.94,57,25.8,0
2023,606132,643376,1.99,30,28.7,0
2023,457759,643376,1.99,30,25.2,0
2023,672695,607732,1.97,41,27.2,0
2023,595281,592663,1.83,50,28.8,0
2023,665923,455117,1.93,55,29.6,0
2023,681082,518595,1.97,39,28.8,0
2023,642731,668800,2.01,33,28.1,0
2023,666152,663743,2.01,44,29.2,1
2023,672695,641511,1.99,27,27.2,0
2023,686823,518735,2.08,69,28.3,1
2023,657041,663743,2.01,44,29.3,0
2023,656308,663743,2.01,44,28.7,0
2023,677951,657136,1.92,60,30.5,0
2023,669707,660688,2.06,64,28.4,0
2024,621035,575929,1.97,29,28.1,0
2024,650489,686676,1.85,46,27.9,0
2024,672279,596142,1.96,20,28.3,0
2024,670097,621512,1.93,27,26.8,0
2024,671289,660688,2.06,57,28.2,0
2024,670032,661388,1.96,58,27.1,1
2024,672820,663728,1.95,70,27.3,0
2024,669357,672275,1.85,58,26.2,0
2024,677587,672275,1.85,58,26.8,1
2024,666139,668939,1.96,55,28.4,0
2024,687529,661388,1.96,58,29.2,0
2024,607208,682626,1.92,37,29.6,0
2025,669261,663743,1.93,48,27.9,0
2025,687363,680777,1.98,34,30.2,0
2025,607208,605131,2.11,11,30.3,0
2025,691026,661388,1.96,46,28.4,0
2025,671289,620443,1.87,29,28.5,0
2025,805249,680779,1.89,25,29.4,1
2025,696285,641680,2.01,44,29.3,1
2025,672640,642136,2.0,38,28.5,1
2025,702332,680777,1.98,34,28.1,0
2025,682998,669127,1.89,67,29.8,0
2021,664238,543877,1.98,43,28.4,0
2021,641829,608596,2.04,26,27.6,0
2021,516416,572287,1.95,28,27.3,0
2021,643396,521692,1.97,28,28.0,1
2021,614177,572287,1.95,28,26.1,0
2021,516782,669257,1.96,56,28.5,0
2021,543281,605170,2.02,28,26.8,0
2021,578428,543877,1.98,43,28.2,0
2021,608070,624431,2.08,29,28.1,0
2021,595879,425877,1.91,24,28.5,1
2021,641658,518595,2.03,14,29.8,0
2021,605141,518595,2.03,14,27.2,0
2022,660688,621512,1.96,30,25.3,0
2022,664238,596117,1.91,17,28.3,0
2022,542932,596117,1.91,17,29.5,0
2022,606192,668939,1.93,24,28.6,0
2022,642731,669004,1.97,20,28.2,0
2022,606132,596117,1.91,17,28.2,0
2022,669261,664731,2.03,15,28.6,0
2022,664056,624512,1.97,34,29.1,0
2023,607208,607732,1.97,41,30.3,0
2023,593428,669257,1.91,56,27.6,0
2023,686668,543592,1.97,28,29.9,1
2023,693049,680777,1.95,27,27.0,0
2023,547180,666310,1.94,44,27.6,0
2023,668227,455117,1.93,55,28.4,0
2023,543760,607732,1.97,41,28.7,0
2023,664702,518735,2.08,69,29.2,1
2023,663656,543309,1.98,43,26.6,0
2023,680118,663728,1.96,66,30.3,0
2023,668800,571912,1.93,36,25.9,0
2024,663743,624431,2.07,44,26.7,1
2024,657757,666310,1.97,38,26.7,0
2024,624503,624431,2.07,44,27.7,1
2024,682829,681351,2.02,59,30.0,0
2024,671277,672386,2.0,55,27.2,0
2024,682829,605131,2.0,27,30.0,0
2024,676609,663743,1.93,60,28.3,0
2024,573262,669257,1.94,57,27.2,0
2024,666152,607732,1.96,44,29.4,1
2024,641584,669221,1.95,39,28.3,0
2024,670156,596142,1.96,20,28.0,0
2024,668227,672386,2.0,55,28.1,0
2024,671277,661388,1.96,58,27.2,0
2024,672515,663698,2.0,35,27.2,0
2024,595281,518735,2.09,31,28.7,0
2024,701538,686780,1.93,39,28.5,0
2024,680869,663886,2.02,64,28.7,0
2025,621020,645444,2.0,25,28.5,0
2025,666160,643376,2.0,60,28.5,1
2025,592663,607732,2.0,36,28.4,0
2025,669016,607732,2.0,36,28.3,1
2025,679032,643376,2.0,60,30.1,0
2025,694497,641598,2.04,23,29.0,0
2025,672695,690924,2.0,14,27.2,0
2025,677594,687221,1.93,15,29.2,0
2021,516782,543510,2.01,35,28.5,0
2021,572122,641598,2.03,15,25.7,0
2021,593160,467092,2.01,12,28.6,0
2021,595777,608596,2.04,26,26.2,1
2021,592518,595284,1.94,15,26.4,0
2022,606132,488771,1.97,11,28.2,0
2022,665862,660688,2.0,46,29.3,1
2022,663656,624431,1.99,29,26.7,0
2022,641505,596142,1.93,29,28.1,0
2022,670764,595978,1.95,39,28.8,0
2023,607054,663728,1.96,66,28.0,0
2023,677951,543592,1.97,28,30.5,0
2023,691023,672275,1.87,51,28.5,1
2023,682641,596142,1.9,24,27.7,0
2023,608324,553882,2.0,25,26.3,0
2023,663538,666310,1.94,44,28.5,0
2023,608671,595956,1.97,30,29.0,0
2023,607208,596142,1.9,24,30.3,0
2023,682998,672275,1.87,51,30.1,0
2023,543305,681807,1.92,8,27.3,0
2024,656413,592663,1.85,39,29.1,0
2024,676609,681351,2.02,59,28.3,1
2024,671277,672275,1.85,58,27.2,0
2024,671277,668939,1.96,55,27.2,0
2024,683737,518595,1.98,37,27.3,1
2024,605141,672515,1.89,26,26.7,0
2024,657041,669221,1.95,39,29.3,0
2024,666971,553882,2.04,18,26.6,1
2024,467793,605170,2.02,35,25.9,0
2024,650489,607732,1.96,44,27.9,0
2024,669701,673237,1.97,73,27.6,1
2024,671289,668670,1.93,30,28.2,0
2024,670770,518735,2.09,31,26.5,0
2024,672284,672386,2.0,55,27.9,0
2024,676694,680728,2.04,13,28.9,0
2024,665926,543877,1.96,32,28.9,0
2024,669003,682626,1.92,37,29.5,0
2025,676070,543877,1.94,39,27.6,0
2025,677594,660688,2.0,42,29.2,0
2025,682928,608348,1.95,39,28.2,0
2025,687363,623168,1.92,38,30.2,0
2025,683002,668670,1.95,20,28.5,0
2025,686469,641680,2.01,44,25.5,0
2025,676694,642851,1.96,19,28.2,1
2025,808975,543877,1.94,39,28.7,0
2025,593428,657136,1.97,32,27.6,0
2025,691023,624431,2.0,47,28.7,1
2025,669127,681351,2.0,50,28.6,0
2025,689414,543309,2.03,45,26.2,0
2021,622534,543309,1.94,28,28.6,0
2021,500743,595284,1.94,15,26.6,0
2021,663656,669257,1.96,56,27.4,0
2021,502054,553882,2.0,47,27.8,0
2021,571788,669221,1.9,31,26.2,1
2021,516782,545358,2.02,25,28.5,0
2021,621512,656180,1.98,13,25.6,0
2021,650333,595978,1.95,27,26.8,1
2021,664702,608700,2.09,26,29.3,0
2021,592663,543510,2.01,35,28.8,0
2022,649557,542194,1.89,19,27.7,1
2022,622761,642336,1.95,24,30.1,0
2022,663697,592200,2.01,13,27.7,0
2022,665923,621512,1.96,30,29.8,1
2022,622761,641680,1.99,46,30.1,0
2022,592206,621512,1.96,30,27.7,0
2022,657041,663728,1.99,47,29.4,0
2022,668804,621512,1.96,30,28.2,0
2022,668709,592663,1.82,44,27.7,1
2023,607043,663743,2.01,44,28.0,0
2023,682928,572287,2.04,33,28.6,0
2023,650489,521692,1.98,26,28.6,0
2023,622534,518735,2.08,69,28.3,0
2023,670764,518735,2.08,69,28.2,0
2023,641355,668800,2.01,33,28.3,1
2023,666139,668939,1.91,51,28.7,0
2023,516416,660688,2.06,64,27.4,0
2023,608070,666023,1.93,27,27.8,0
2023,518692,641511,1.99,27,26.7,0
2023,680574,672515,1.9,33,29.0,0
2023,514888,668939,1.91,51,26.9,0
2023,682998,596142,1.9,24,30.1,1
2023,643289,624512,1.98,21,28.1,0
2023,671739,553869,1.93,51,28.8,0
2023,502054,553882,2.0,25,27.8,0
2024,668715,660688,2.06,57,28.2,0
2024,664761,553869,1.9,33,26.3,1
2024,682998,665804,2.04,50,29.6,0
2024,663527,668939,1.96,55,26.4,0
2024,672356,518595,1.98,37,27.4,0
2024,592696,663743,1.93,60,27.3,0
2024,668715,543510,1.98,38,28.2,0
2024,691026,681351,2.02,59,28.8,0
2024,672580,668670,1.93,30,27.9,0
2024,669208,642136,2.01,15,28.5,0
2024,621550,666163,1.92,47,27.8,0
2024,665862,686780,1.93,39,28.6,1
2024,641933,645305,1.96,18,27.5,0
2024,641487,543510,1.98,38,26.8,0
2024,664983,663698,2.0,35,29.8,0
2024,678009,663728,1.95,70,29.3,0
2024,678225,641680,1.98,70,29.0,0
2024,687263,663728,1.95,70,28.2,0
2024,670764,543510,1.98,38,27.8,0
2024,672569,686676,1.85,46,28.3,0
2024,669701,672386,2.0,55,27.6,0
2024,641645,607732,1.96,44,24.7,0
2024,670032,681351,2.02,59,27.1,1
2024,650489,666310,1.97,38,27.9,0
2025,671277,592663,1.86,50,26.5,0
2025,670042,673237,1.95,72,28.7,0
2025,656305,641680,2.01,44,28.1,0
2025,543760,640902,1.93,13,28.5,0
2025,691718,595978,1.94,21,29.5,0
2025,679032,455117,1.98,31,30.1,0
2025,673490,691019,1.96,31,27.6,0
2025,810938,661388,1.96,46,28.1,0
2025,687263,682626,1.93,35,28.1,1
2025,663604,608348,1.95,39,30.1,0
2021,664238,605131,2.06,21,28.4,0
2021,665120,669257,1.96,56,27.0,0
2021,643396,669257,1.96,56,28.0,0
2021,669242,624513,2.01,28,28.9,0
2021,668942,455139,2.0,8,27.6,0
2021,488726,641680,1.99,25,25.7,0
2021,664058,624431,2.08,29,27.6,0
2021,664238,608348,1.98,21,28.4,0
2021,656775,672386,1.94,15,28.5,0
2022,676391,571466,1.99,38,28.2,1
2022,624413,545358,2.03,33,25.7,0
2022,669242,605244,1.95,15,28.7,0
2022,621550,657709,2.08,21,27.8,0
2022,641857,595751,1.89,16,25.8,0
2022,641355,663698,1.97,22,28.1,1
2022,663757,660688,2.0,46,28.8,0
2022,665750,657136,1.92,15,29.3,1
2022,462101,543592,2.01,36,26.1,0
2022,669003,608348,1.98,39,30.1,0
2023,666139,571912,1.93,36,28.7,0
2023,621438,605131,2.01,29,28.8,0
2023,663647,553869,1.93,51,27.1,1
2023,681082,661388,1.95,47,28.8,1
2023,672580,657136,1.92,60,28.2,0
2023,682998,665804,1.98,17,30.1,0
2023,682998,665804,1.98,17,30.1,0
2023,677595,663886,2.01,36,27.7,0
2024,608336,592663,1.85,39,26.5,0
2024,682829,682626,1.92,37,30.0,0
2024,677594,553869,1.9,33,29.6,0
2024,671289,644433,1.92,9,28.2,1
2024,665862,620443,1.87,19,28.6,0
2024,677942,665561,1.87,6,28.6,0
2024,660271,681351,2.02,59,28.1,1
2024,641857,673237,1.97,73,25.9,0
2024,663853,663743,1.93,60,28.9,0
2024,660271,608348,1.97,51,28.1,1
2024,682998,595978,1.94,19,29.6,0
2024,664023,680777,1.93,40,27.9,0
2024,695578,592663,1.85,39,28.7,1
2024,690291,624431,2.07,44,26.0,1
2024,660644,665804,2.04,50,27.5,1
2024,641584,673237,1.97,73,28.3,0
2024,657136,672386,2.0,55,28.4,0
2025,671277,669257,1.94,53,26.5,0
2025,680474,553869,1.91,25,28.3,1
2025,668227,641680,2.01,44,27.7,0
2025,683011,672275,1.86,44,28.3,0
2025,666152,680777,1.98,34,29.3,0
2025,673548,689414,2.0,38,28.4,1
2025,802415,682663,1.99,53,29.6,0
2025,672356,673237,1.95,72,27.0,1
2025,668930,608348,1.95,39,28.9,1
2025,676609,668939,1.94,29,28.3,0
2025,694497,605170,2.05,28,29.0,0
2025,596019,663728,1.97,55,27.4,0
2025,665742,666023,1.9,35,25.8,0
2025,683002,669224,1.97,42,28.5,0
2021,572008,669257,1.96,56,28.1,0
2021,628450,506702,2.05,18,25.4,0
2021,457705,605170,2.02,28,28.7,0
2021,456715,519390,2.09,18,28.7,0
2021,673451,543510,2.01,35,28.0,1
2021,543063,455117,1.96,32,25.8,0
2022,640492,669257,1.93,32,29.4,0
2022,664056,605244,1.95,15,29.1,0
2022,665161,663743,1.93,23,29.4,0
2022,453568,543592,2.01,36,27.8,0
2022,605131,553869,1.94,28,26.7,0
2022,657656,624431,1.99,29,27.6,0
2022,669016,455139,2.04,20,28.8,0
2022,666182,542194,1.89,19,27.5,1
2022,669016,657709,2.08,21,28.8,0
2022,682928,663728,1.99,47,29.0,1
2022,641796,595978,1.95,39,30.2,0
2023,666139,657136,1.92,60,28.7,0
2023,641584,669221,1.9,53,28.0,0
2023,650489,605131,2.01,29,28.6,0
2023,592192,672386,1.98,48,27.8,0
2023,672695,669221,1.9,53,27.2,1
2023,657041,669221,1.9,53,29.3,0
2023,663538,575929,1.93,34,28.5,0
2023,673357,668670,1.95,30,28.7,1
2023,691783,543228,1.99,45,30.0,0
2023,696285,518595,1.97,39,30.0,0
2024,642350,672386,2.0,55,29.9,0
2024,621020,673237,1.97,73,27.8,0
2024,669289,669257,1.94,57,27.3,0
2024,682998,543309,2.02,44,29.6,0
2024,683011,657136,1.95,46,28.6,0
2024,670097,575929,1.97,29,26.8,0
2024,650489,663728,1.95,70,27.9,0
2024,665750,681351,2.02,59,28.5,0
2024,663757,666163,1.92,47,26.9,0
2024,663647,605170,2.02,35,26.4,0
2024,668930,669221,1.95,39,29.3,0
2024,668227,592200,2.0,31,28.1,0
2024,680869,605170,2.02,35,28.7,0
2024,693304,686780,1.93,39,29.2,0
2025,547180,650968,2.0,24,27.0,0
2025,516782,650968,2.0,24,26.6,0
2025,664728,643376,2.0,60,27.8,0
2025,691718,624431,2.0,47,29.5,0
2025,687363,624431,2.0,47,30.2,0
2025,666971,696100,1.95,45,27.1,0
2025,668227,663698,1.99,39,27.7,1
2025,678882,643376,2.0,60,29.1,0
2025,687597,686780,1.93,52,28.7,1
2025,553993,668939,1.94,29,26.4,0
2025,670242,623168,1.92,38,26.8,0
2025,702616,672275,1.86,44,28.6,0
2025,592885,641680,2.01,44,28.2,0
2025,665487,663886,1.99,35,28.6,0
2025,543807,669257,1.94,53,28.0,1
2021,664702,680777,2.03,34,29.3,0
2021,642180,592663,1.84,16,29.1,0
2021,542364,624513,2.01,28,27.5,0
2021,663647,608348,1.98,21,27.8,0
2021,669242,553882,2.0,47,28.9,0
2021,668942,669257,1.96,56,27.6,0
2021,642423,656180,1.98,13,28.8,0
2022,643396,571466,1.99,38,28.4,0
2022,677594,642336,1.95,24,29.7,0
2022,518692,645444,1.94,11,26.9,0
2022,519203,606992,1.95,29,25.5,0
2022,572191,642851,2.04,15,28.7,0
2022,641531,435559,2.07,16,27.9,0
2022,656180,641680,1.99,46,26.7,1
2022,680776,571912,1.96,31,29.2,1
2022,672695,605170,2.01,34,27.3,0
2022,545121,669127,1.93,14,27.1,0
2022,642350,624431,1.99,29,30.3,0
2022,516416,575929,1.93,23,27.7,1
2023,608070,657136,1.92,60,27.8,1
2023,681546,668800,2.01,33,28.9,0
2023,677551,518735,2.08,69,27.5,0
2023,665923,521692,1.98,26,29.6,1
2023,641355,607732,1.97,41,28.3,0
2023,678225,672515,1.9,33,29.7,1
2023,641505,543592,1.97,28,28.9,0
2023,543807,661388,1.95,47,27.8,0
2023,671221,642336,1.95,24,28.7,0
2023,669004,642336,1.95,24,27.6,0
2023,672580,595956,1.97,30,28.2,1
2023,664056,663743,2.01,44,28.8,0
2023,686823,669257,1.91,56,28.3,0
2023,666969,663728,1.96,66,27.3,0
2024,665487,671056,1.99,28,28.4,0
2024,677951,543510,1.98,38,30.5,0
2024,660271,518595,1.98,37,28.1,0
2024,668942,669127,1.91,70,27.0,0
2024,650391,624431,2.07,44,25.2,0
2024,666152,624431,2.07,44,29.4,0
2024,547180,668939,1.96,55,27.4,0
2024,678882,669257,1.94,57,28.8,0
2024,669016,663728,1.95,70,28.2,0
2024,621020,666310,1.97,38,27.8,0
2024,686611,596117,1.88,22,29.3,0
2025,665750,665966,1.92,63,28.8,0
2025,670764,696100,1.95,45,28.2,0
2025,664238,668670,1.95,20,27.7,0
2025,691718,669127,1.89,67,29.5,0
2025,672580,661388,1.96,46,27.9,1
2025,621439,620443,1.87,29,30.2,0
2025,671277,686948,1.95,63,26.5,0
2025,643396,661388,1.96,46,27.4,0
2025,807713,693307,1.94,60,29.0,1
2025,663837,641680,2.01,44,27.7,0
2025,663728,673237,1.95,72,26.0,0
2025,689200,693307,1.94,60,29.0,0
2025,518692,696100,1.95,45,25.6,0
2025,682985,669127,1.89,67,26.7,0
2025,621020,663743,1.93,48,28.5,0
2025,680777,543309,2.03,45,25.9,1
2021,596115,543510,2.01,35,28.6,1
2021,664059,600474,1.97,23,29.4,1
2021,607461,506702,2.05,18,27.1,0
2021,606157,553882,2.0,47,28.3,1
2021,457759,545358,2.02,25,25.8,0
2021,516782,624431,2.08,29,28.5,0
2022,660670,575929,1.93,23,28.5,0
2022,516782,620443,2.0,20,28.0,0
2022,571657,660688,2.0,46,26.7,0
2022,668227,641680,1.99,46,28.8,0
2022,656582,595751,1.89,16,26.8,0
2022,669352,435559,2.07,16,30.3,1
2023,642731,575929,1.93,34,28.1,0
2023,678225,605131,2.01,29,29.7,0
2023,543685,669127,1.9,68,26.5,0
2023,656413,607732,1.97,41,29.2,0
2023,457705,641680,1.97,57,28.4,0
2023,673357,572287,2.04,33,28.7,1
2023,650402,669257,1.91,56,26.4,0
2023,572191,595956,1.97,30,28.7,0
2023,608070,666023,1.93,27,27.8,0
2023,665926,666023,1.93,27,29.2,0
2023,665506,575929,1.93,34,27.8,1
2023,665923,669134,1.97,10,29.6,0
2023,596019,592663,1.83,50,28.1,1
2024,686217,682626,1.92,37,29.3,0
2024,657656,455117,1.97,17,27.8,0
2024,668942,518595,1.98,37,27.0,0
2024,665487,571912,1.97,27,28.4,0
2024,678662,641680,1.98,70,28.1,1
2024,624415,455117,1.97,17,28.5,0
2024,578428,686452,1.94,12,28.6,0
2024,650859,543309,2.02,44,26.9,0
2024,669911,686780,1.93,39,27.4,0
2024,572191,680777,1.93,40,28.5,0
2024,670764,543510,1.98,38,27.8,0
2024,665161,642020,1.97,15,29.8,0
2024,593428,691011,1.94,11,27.4,0
2024,687597,660688,2.06,57,28.6,0
2024,682622,518735,2.09,31,28.8,0
2024,656716,521692,2.01,24,28.4,0
2024,683002,668670,1.93,30,28.9,0
2024,682729,686482,1.87,6,30.0,1
2024,680776,543877,1.96,32,29.6,0
2024,607208,620443,1.87,19,29.6,0
2024,665862,669257,1.94,57,28.6,0
2025,668709,607732,2.0,36,27.1,0
2025,694671,669127,1.89,67,28.9,0
2025,670623,643376,2.0,60,25.6,1
2025,669016,669127,1.89,67,28.3,0
2025,605141,455117,1.98,31,26.9,0
2025,681987,624431,2.0,47,29.7,0
2025,678554,669127,1.89,67,26.9,0
2025,680574,663743,1.93,48,29.2,0
2025,678882,673237,1.95,72,29.1,0
2025,802415,669127,1.89,67,29.6,0
2025,691176,686780,1.93,52,28.7,1
2025,687637,605170,2.05,28,28.9,0
2025,670770,666023,1.9,35,26.7,0
2021,641584,641470,2.02,30,27.7,0
2021,642715,521692,1.97,28,28.0,0
2021,502054,553882,2.0,47,27.8,1
2021,623912,606992,1.94,21,28.6,0
2021,665487,669257,1.96,56,29.2,0
2021,663897,543510,2.01,35,28.9,0
2021,641933,641598,2.03,15,29.6,0
2021,516782,641470,2.02,30,28.5,0
2021,542340,596142,1.95,25,27.3,0
2021,669016,455117,1.96,32,29.1,0
2021,650489,518735,2.06,29,28.7,0
2022,663647,669257,1.93,32,27.9,0
2022,666969,592200,2.01,13,27.9,0
2022,592663,608348,1.98,39,28.7,0
2023,606192,595956,1.97,30,28.6,1
2023,641313,641511,1.99,27,27.2,0
2023,666139,641511,1.99,27,28.7,1
2023,677551,668939,1.91,51,27.5,0
2023,660271,665804,1.98,17,27.8,0
2023,518692,663886,2.01,36,26.7,0
2023,645277,543228,1.99,45,27.6,0
2023,645277,682626,1.94,57,27.6,0
2023,660670,553882,2.0,25,28.0,0
2023,673357,669127,1.9,68,28.7,1
2023,664023,663886,2.01,36,27.7,0
2024,666152,668939,1.96,55,29.4,0
2024,641658,553882,2.04,18,29.8,0
2024,657557,666310,1.97,38,26.8,0
2024,669261,665804,2.04,50,28.3,0
2024,672640,641680,1.98,70,28.7,1
2024,681082,645305,1.96,18,29.1,1
2024,694192,669257,1.94,57,29.7,0
2024,672642,668939,1.96,55,28.9,0
2024,672279,641680,1.98,70,28.3,0
2024,681460,592200,2.0,31,29.1,0
2024,516782,668939,1.96,55,27.1,0
2024,677588,663743,1.93,60,28.1,0
2024,686780,672386,2.0,55,25.9,0
2024,663853,680777,1.93,40,28.9,0
2024,663697,663698,2.0,35,28.0,1
2025,673357,665966,1.92,63,29.0,0
2025,673357,605170,2.05,28,29.0,0
2025,572191,663743,1.93,48,27.8,0
2025,543309,455117,1.98,31,25.1,0
2025,663728,693307,1.94,60,26.0,0
2025,666160,680779,1.89,25,28.5,1
2025,662139,700250,2.07,10,28.4,0
2021,543760,596142,1.95,25,28.6,0
2021,543333,457763,2.0,26,26.0,0
2021,665120,488771,1.97,11,27.0,0
2021,502481,444489,1.94,21,27.9,0
2021,609275,595978,1.95,27,28.4,0
2022,642350,435559,2.07,16,30.3,0
2022,643396,455139,2.04,20,28.4,0
2022,642180,624512,1.97,34,29.1,0
2022,621550,553882,2.01,23,27.8,0
2022,514888,545358,2.03,33,28.1,0
2022,643446,663743,1.93,23,27.4,0
2025,663728,693307,1.94,60,26.0,0
2021,543760,596142,1.95,25,28.6,0
2022,641355,553869,1.94,28,28.1,1
2022,518692,543592,2.01,36,26.9,0
2023,592885,663728,1.96,66,28.1,0
2023,502671,657136,1.92,60,26.4,0
2023,664056,664954,2.07,11,28.8,1
2023,667452,572287,2.04,33,28.4,0
2023,462101,607732,1.97,41,26.5,0
2023,663757,660688,2.06,64,27.7,0
2023,677551,521692,1.98,26,27.5,0
2023,670770,669221,1.9,53,28.3,0
2023,676356,455117,1.93,55,29.7,0
2023,656413,660688,2.06,64,29.2,0
2023,676724,605170,2.06,31,28.5,0
2023,670156,660688,2.06,64,28.6,0
2023,669392,606992,1.99,15,29.1,0
2023,660670,661388,1.95,47,28.0,0
2023,682998,663728,1.96,66,30.1,0
2023,666397,608348,1.96,23,27.0,0
2023,643446,681351,2.09,20,27.4,0
2023,502054,571912,1.93,36,27.8,0
2023,676801,641680,1.97,57,28.2,1
2023,676801,669134,1.97,10,28.2,0
2023,663743,592663,1.83,50,27.6,0
2023,663457,661388,1.95,47,27.8,0
2023,657088,543228,1.99,45,28.2,0
2023,666181,666310,1.94,44,28.8,0
2024,701538,665804,2.04,50,28.5,0
2024,516782,669257,1.94,57,27.1,0
2024,669357,668939,1.96,55,26.2,0
2024,667452,643376,1.99,38,28.5,0
2024,608671,668670,1.93,30,28.5,0
2024,656775,672386,2.0,55,28.3,0
2024,686668,663886,2.02,64,29.3,1
2024,680757,542194,1.9,29,27.1,1
2024,673490,661388,1.96,58,28.3,0
2024,592518,686780,1.93,39,25.8,0
2024,665750,642020,1.97,15,28.5,0
2024,665862,521692,2.01,24,28.6,0
2024,671732,642020,1.97,15,27.6,0
2025,666134,660688,2.0,42,27.6,1
